station_id,datetime,pickup,dropoff,net,bike,dock,capacity
3099.0,2017-03-01 13:19:00,0,0,0,0,0,0
3099.0,2017-03-01 13:22:00,0,0,0,0,0,0
3099.0,2017-03-01 13:25:00,0,0,0,0,0,0
3099.0,2017-03-01 13:28:00,0,0,0,0,0,0
3099.0,2017-03-01 13:31:00,0,0,0,0,0,0
3099.0,2017-03-01 13:34:00,0,0,0,0,0,0
3099.0,2017-03-01 13:37:00,0,0,0,0,0,0
3099.0,2017-03-01 13:40:00,0,0,0,0,0,0
3099.0,2017-03-01 13:43:00,0,0,0,0,0,0
3099.0,2017-03-01 13:46:00,0,0,0,0,0,0
3099.0,2017-03-01 13:49:00,0,0,0,0,0,0
3099.0,2017-03-01 13:52:00,0,0,0,0,0,0
3099.0,2017-03-01 13:55:00,0,0,0,0,0,0
3099.0,2017-03-01 13:58:00,0,0,0,0,0,0
3099.0,2017-03-01 14:01:00,0,0,0,0,0,0
3099.0,2017-03-01 14:04:00,0,0,0,0,0,0
3099.0,2017-03-01 14:06:00,0,0,0,0,0,0
3099.0,2017-03-01 14:09:00,0,0,0,0,0,0
3099.0,2017-03-01 14:12:00,0,0,0,0,0,0
3099.0,2017-03-01 14:15:00,0,0,0,0,0,0
3099.0,2017-03-01 14:18:00,0,0,0,0,0,0
3099.0,2017-03-01 14:21:00,0,0,0,0,0,0
3099.0,2017-03-01 14:24:00,0,0,0,0,0,0
3099.0,2017-03-01 14:27:00,0,0,0,0,0,0
3099.0,2017-03-01 14:30:00,0,0,0,0,0,0
3099.0,2017-03-01 14:33:00,0,0,0,0,0,0
3099.0,2017-03-01 14:36:00,0,0,0,0,0,0
3099.0,2017-03-01 14:39:00,0,0,0,0,0,0
3099.0,2017-03-01 14:42:00,0,0,0,0,0,0
3099.0,2017-03-01 14:45:00,0,0,0,0,0,0
3099.0,2017-03-01 14:47:00,0,0,0,0,0,0
3099.0,2017-03-01 14:50:00,0,0,0,0,0,0
3099.0,2017-03-01 14:53:00,0,0,0,0,0,0
3099.0,2017-03-01 14:56:00,0,0,0,0,0,0
3099.0,2017-03-01 14:59:00,0,0,0,0,0,0
3099.0,2017-03-01 15:02:00,0,0,0,0,0,0
3099.0,2017-03-01 15:05:00,0,0,0,0,0,0
3099.0,2017-03-01 15:08:00,0,0,0,0,0,0
3099.0,2017-03-01 15:11:00,0,0,0,0,0,0
3099.0,2017-03-01 15:14:00,0,0,0,0,0,0
3099.0,2017-03-01 15:17:00,0,0,0,0,0,0
3099.0,2017-03-01 15:20:00,0,0,0,0,0,0
3099.0,2017-03-01 15:23:00,0,0,0,0,0,0
3099.0,2017-03-01 15:26:00,0,0,0,0,0,0
3099.0,2017-03-01 15:28:00,0,0,0,0,0,0
3099.0,2017-03-01 15:31:00,0,0,0,0,0,0
3099.0,2017-03-01 15:34:00,0,0,0,0,0,0
3099.0,2017-03-01 15:37:00,0,0,0,0,0,0
3099.0,2017-03-01 15:40:00,0,0,0,0,0,0
3099.0,2017-03-01 15:43:00,0,0,0,0,0,0
3099.0,2017-03-01 15:46:00,0,0,0,0,0,0
3099.0,2017-03-01 15:49:00,0,0,0,0,0,0
3099.0,2017-03-01 15:52:00,0,0,0,0,0,0
3099.0,2017-03-01 15:55:00,0,0,0,0,0,0
3099.0,2017-03-01 15:58:00,0,0,0,0,0,0
3099.0,2017-03-01 16:01:00,0,0,0,0,0,0
3099.0,2017-03-01 16:04:00,0,0,0,0,0,0
3099.0,2017-03-01 16:07:00,0,0,0,0,0,0
3099.0,2017-03-01 16:10:00,0,0,0,0,0,0
3099.0,2017-03-01 16:13:00,0,0,0,0,0,0
3099.0,2017-03-01 16:16:00,0,0,0,0,0,0
3099.0,2017-03-01 16:19:00,0,0,0,0,0,0
3099.0,2017-03-01 16:22:00,0,0,0,0,0,0
3099.0,2017-03-01 16:25:00,0,0,0,0,0,0
3099.0,2017-03-01 16:28:00,0,0,0,0,0,0
3099.0,2017-03-01 16:31:00,0,0,0,0,0,0
3099.0,2017-03-01 16:34:00,0,0,0,0,0,0
3099.0,2017-03-01 16:37:00,0,0,0,0,0,0
3099.0,2017-03-01 16:40:00,0,0,0,0,0,0
3099.0,2017-03-01 16:43:00,0,0,0,0,0,0
3099.0,2017-03-01 16:46:00,0,0,0,0,0,0
3099.0,2017-03-01 16:47:00,0,0,0,0,0,0
3099.0,2017-03-01 16:50:00,0,0,0,0,0,0
3099.0,2017-03-01 16:53:00,0,0,0,0,0,0
3099.0,2017-03-01 16:56:00,0,0,0,0,0,0
3099.0,2017-03-01 16:59:00,0,0,0,0,0,0
3099.0,2017-03-01 17:02:00,0,0,0,0,0,0
3099.0,2017-03-01 17:05:00,0,0,0,0,0,0
3099.0,2017-03-01 17:08:00,0,0,0,0,0,0
3099.0,2017-03-01 17:11:00,0,0,0,0,0,0
3099.0,2017-03-01 17:14:00,0,0,0,0,0,0
3099.0,2017-03-01 17:17:00,0,0,0,0,0,0
3099.0,2017-03-01 17:20:00,0,0,0,0,0,0
3099.0,2017-03-01 17:23:00,0,0,0,0,0,0
3099.0,2017-03-01 17:25:00,0,0,0,0,0,0
3099.0,2017-03-01 17:28:00,0,0,0,0,0,0
3099.0,2017-03-01 17:31:00,0,0,0,0,0,0
3099.0,2017-03-01 17:34:00,0,0,0,0,0,0
3099.0,2017-03-01 17:37:00,0,0,0,0,0,0
3099.0,2017-03-01 17:40:00,0,0,0,0,0,0
3099.0,2017-03-01 17:43:00,0,0,0,0,0,0
3099.0,2017-03-01 17:46:00,0,0,0,0,0,0
3099.0,2017-03-01 17:49:00,0,0,0,0,0,0
3099.0,2017-03-01 17:52:00,0,0,0,0,0,0
3099.0,2017-03-01 17:55:00,0,0,0,0,0,0
3099.0,2017-03-01 17:58:00,0,0,0,0,0,0
3099.0,2017-03-01 18:01:00,0,0,0,0,0,0
3099.0,2017-03-01 18:02:00,0,0,0,0,0,0
3099.0,2017-03-01 18:05:00,0,0,0,0,0,0
3099.0,2017-03-01 18:08:00,0,0,0,0,0,0
3099.0,2017-03-01 18:11:00,0,0,0,0,0,0
3099.0,2017-03-01 18:14:00,0,0,0,0,0,0
3099.0,2017-03-01 18:17:00,0,0,0,0,0,0
3099.0,2017-03-01 18:20:00,0,0,0,0,0,0
3099.0,2017-03-01 18:23:00,0,0,0,0,0,0
3099.0,2017-03-01 18:26:00,0,0,0,0,0,0
3099.0,2017-03-01 18:29:00,0,0,0,0,0,0
3099.0,2017-03-01 18:32:00,0,0,0,0,0,0
3099.0,2017-03-01 18:35:00,0,0,0,0,0,0
3099.0,2017-03-01 18:38:00,0,0,0,0,0,0
3099.0,2017-03-01 18:40:00,0,0,0,0,0,0
3099.0,2017-03-01 18:43:00,0,0,0,0,0,0
3099.0,2017-03-01 18:46:00,0,0,0,0,0,0
3099.0,2017-03-01 18:49:00,0,0,0,0,0,0
3099.0,2017-03-01 18:52:00,0,0,0,0,0,0
3099.0,2017-03-01 18:55:00,0,0,0,0,0,0
3099.0,2017-03-01 18:58:00,0,0,0,0,0,0
3099.0,2017-03-01 19:01:00,0,0,0,0,0,0
